2024-09-28 22:25:31.098 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:25:35.177 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:25:35.177 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:25:36.401 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:27:18.308 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:27:25.042 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:27:33.498 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:27:35.553 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:27:35.554 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:27:37.833 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:27:40.879 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:29:14.341 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:29:14.345 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:29:30.567 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-28 22:29:36.252 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:29:41.376 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:29:42.936 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido unir al grupo
2024-09-28 22:29:46.992 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-28 22:32:36.109 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:32:36.114 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:32:39.425 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:32:39.425 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:32:40.713 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:32:40.713 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:33:01.337 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:33:02.376 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido unir al grupo
2024-09-28 22:33:12.759 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-28 22:33:19.096 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:33:20.976 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-28 23:09:03.455 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 23:09:03.459 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 23:09:32.573 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 23:09:32.577 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 23:09:47.795 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 23:09:57.748 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-28 23:10:00.720 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido crear el grupo
2024-09-28 23:10:10.630 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 23:10:50.448 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 23:10:50.448 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:21:25.512 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:21:25.518 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:21:31.285 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:21:38.427 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-30 07:21:44.976 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:21:52.542 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:21:52.542 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:21:57.249 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:22:13.208 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:22:13.209 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:24:28.741 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:24:28.747 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:24:36.728 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:24:45.864 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:24:45.864 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:24:49.083 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:25:58.936 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:25:58.944 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:26:06.250 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:26:19.453 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 07:27:53.529 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:27:53.537 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:27:57.597 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:28:03.879 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario no encontrado
2024-09-30 07:28:10.624 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 07:37:33.587 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:37:33.595 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:37:39.150 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:37:47.255 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario no encontrado
2024-09-30 07:37:55.700 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 07:38:06.487 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:38:06.488 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:38:08.442 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:38:08.443 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:38:11.706 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:38:16.026 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:38:16.027 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:38:22.717 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 07:38:26.971 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:38:26.972 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:38:28.698 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:38:28.699 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:39:58.000 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:39:58.008 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:40:18.446 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:40:24.222 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 07:40:24.224 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:40:33.484 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:40:42.483 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:40:45.578 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:41:00.343 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 07:41:10.184 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 07:41:16.164 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 07:41:18.305 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 18:03:00.122 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 18:03:00.123 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 18:03:12.061 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 18:03:25.804 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario no encontrado
2024-09-30 18:03:31.385 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 18:16:09.927 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-30 18:16:09.929 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-30 18:16:16.218 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - El grupo no existe, si quiere puede crearlo
2024-09-30 18:16:20.577 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 18:25:07.863 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
2024-09-30 18:25:15.903 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido crear el grupo
2024-09-30 18:25:20.483 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Grupo creado
2024-09-30 18:25:26.288 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-30 18:25:33.231 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Usuario eliminado del grupo
